transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,month,day_of_week,is_weekend
TXN_6730130,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-10-16,October,Monday,Weekday
TXN_8810855,Sandwich,4.0,4.0,16.0,Unknown,Unknown,2023-04-30,April,Sunday,Weekend
TXN_1599516,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-11,May,Thursday,Weekday
TXN_6888839,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-11-19,November,Sunday,Weekend
TXN_5970304,Unknown,4.0,5.0,20.0,Credit Card,Unknown,2023-07-14,July,Friday,Weekday
TXN_4559065,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-03,May,Wednesday,Weekday
TXN_7637325,Cookie,4.0,1.0,4.0,Unknown,Unknown,2023-05-03,May,Wednesday,Weekday
TXN_9685491,Coffee,4.0,2.0,8.0,Cash,Unknown,2023-09-20,September,Wednesday,Weekday
TXN_1767321,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-03-24,March,Friday,Weekday
TXN_9046415,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-06-06,June,Tuesday,Weekday
TXN_3785168,Unknown,3.0,3.0,9.0,Unknown,Takeaway,2023-05-01,May,Monday,Weekday
TXN_6859249,Cookie,3.0,3.0,2.0,Unknown,Unknown,2023-05-01,May,Monday,Weekday
TXN_2696377,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-11,April,Tuesday,Weekday
TXN_7754382,Sandwich,4.0,4.0,16.0,Credit Card,Unknown,2023-06-28,June,Wednesday,Weekday
TXN_4602865,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-27,September,Wednesday,Weekday
TXN_5966765,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-09,November,Thursday,Weekday
TXN_4328228,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-01-08,January,Sunday,Weekend
TXN_2462604,Tea,5.0,1.5,7.5,Credit Card,Unknown,2023-07-13,July,Thursday,Weekday
TXN_2897354,Juice,4.0,3.0,12.0,Unknown,In-store,2023-06-22,June,Thursday,Weekday
TXN_5280256,Unknown,5.0,1.0,5.0,Unknown,In-store,2023-07-12,July,Wednesday,Weekday
TXN_3283631,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-03-15,March,Wednesday,Weekday
TXN_8929329,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-10-29,October,Sunday,Weekend
TXN_1328953,Smoothie,3.0,4.0,12.0,Unknown,Unknown,2023-12-28,December,Thursday,Weekday
TXN_4852852,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-10-06,October,Friday,Weekday
TXN_4977954,Juice,4.0,3.0,12.0,Cash,Unknown,2023-10-06,October,Friday,Weekday
TXN_3344089,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-10,August,Thursday,Weekday
TXN_2909634,Smoothie,1.0,3.0,4.0,Unknown,Takeaway,2023-10-02,October,Monday,Weekday
TXN_7551280,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-04-14,April,Friday,Weekday
TXN_5390533,Smoothie,3.0,4.0,12.0,Unknown,In-store,2023-11-18,November,Saturday,Weekend
TXN_8487216,Tea,1.0,1.5,1.5,Cash,Unknown,2023-07-01,July,Saturday,Weekend
TXN_3863163,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-12,October,Thursday,Weekday
TXN_4260865,Smoothie,4.0,4.0,16.0,Unknown,Unknown,2023-02-25,February,Saturday,Weekend
TXN_7922471,Cake,3.0,3.0,9.0,Cash,Unknown,2023-04-18,April,Tuesday,Weekday
TXN_3701660,Sandwich,1.0,4.0,4.0,Digital Wallet,Unknown,2023-04-18,April,Tuesday,Weekday
TXN_3653560,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-01,July,Saturday,Weekend
TXN_4075817,Cookie,2.0,1.0,2.0,Cash,Unknown,2023-03-18,March,Saturday,Weekend
TXN_3715065,Salad,3.0,5.0,15.0,Credit Card,Unknown,2023-03-17,March,Friday,Weekday
TXN_9549208,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-30,October,Monday,Weekday
TXN_2919952,Juice,3.0,3.0,15.0,Digital Wallet,In-store,2023-02-17,February,Friday,Weekday
TXN_2670824,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-03,March,Friday,Weekday
TXN_7455953,Coffee,2.0,2.0,4.0,Unknown,Unknown,2023-05-01,May,Monday,Weekday
TXN_5926432,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-29,June,Thursday,Weekday
TXN_8235381,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-03-01,March,Wednesday,Weekday
TXN_6206679,Tea,1.0,1.5,1.5,Unknown,In-store,2023-05-01,May,Monday,Weekday
TXN_2954630,Salad,2.0,5.0,10.0,Credit Card,Unknown,2023-09-30,September,Saturday,Weekend
TXN_1402641,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-09-12,September,Tuesday,Weekday
TXN_6405489,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-04,May,Thursday,Weekday
TXN_3003311,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-01,August,Tuesday,Weekday
TXN_3273540,Unknown,1.0,3.0,3.0,Credit Card,Unknown,2023-08-21,August,Monday,Weekday
TXN_4570881,Unknown,1.0,2.0,2.0,Unknown,Unknown,2023-09-14,September,Thursday,Weekday
TXN_3421404,Unknown,4.0,4.0,16.0,Credit Card,Unknown,2023-05-05,May,Friday,Weekday
TXN_8468509,Unknown,3.0,4.0,12.0,Credit Card,Unknown,2023-06-13,June,Tuesday,Weekday
TXN_9436342,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-26,November,Sunday,Weekend
TXN_3110245,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-04-21,April,Friday,Weekday
TXN_1999100,Smoothie,3.0,4.0,12.0,Digital Wallet,Unknown,2023-11-08,November,Wednesday,Weekday
TXN_3654203,Coffee,1.0,3.0,2.0,Unknown,Unknown,2023-04-21,April,Friday,Weekday
TXN_2406283,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-24,February,Friday,Weekday
TXN_8964166,Juice,5.0,3.0,15.0,Cash,Unknown,2023-11-10,November,Friday,Weekday
TXN_1354464,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-18,March,Saturday,Weekend
TXN_5582443,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-04-13,April,Thursday,Weekday
TXN_6204081,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-12,July,Wednesday,Weekday
TXN_4428307,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-12,July,Wednesday,Weekday
TXN_8647048,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-03,November,Friday,Weekday
TXN_1689024,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-04-17,April,Monday,Weekday
TXN_5422928,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-20,September,Wednesday,Weekday
TXN_9855567,Cookie,3.0,1.0,3.0,Credit Card,Unknown,2023-05-25,May,Thursday,Weekday
TXN_3311860,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-21,November,Tuesday,Weekday
TXN_4147675,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-01-04,January,Wednesday,Weekday
TXN_7560178,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-08-17,August,Thursday,Weekday
TXN_4677478,Cake,4.0,3.0,12.0,Unknown,In-store,2023-07-09,July,Sunday,Weekend
TXN_3930990,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-27,February,Monday,Weekday
TXN_8675922,Unknown,4.0,5.0,20.0,Unknown,Unknown,2023-03-31,March,Friday,Weekday
TXN_6621596,Salad,2.0,5.0,10.0,Credit Card,Unknown,2023-09-25,September,Monday,Weekday
TXN_8076942,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-29,April,Saturday,Weekend
TXN_4367689,Cookie,2.0,1.0,2.0,Cash,Unknown,2023-09-30,September,Saturday,Weekend
TXN_2941800,Salad,5.0,5.0,25.0,Cash,Unknown,2023-04-25,April,Tuesday,Weekday
TXN_7072581,Cookie,2.0,1.0,2.0,Credit Card,Unknown,2023-08-12,August,Saturday,Weekend
TXN_7809506,Salad,2.0,5.0,10.0,Unknown,Takeaway,2023-06-05,June,Monday,Weekday
TXN_6884558,Unknown,1.0,3.0,3.0,Cash,In-store,2023-08-14,August,Monday,Weekday
TXN_6864420,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-06-18,June,Sunday,Weekend
TXN_3109057,Tea,4.0,1.5,6.0,Cash,Unknown,2023-11-26,November,Sunday,Weekend
TXN_2257337,Cookie,4.0,1.0,4.0,Cash,Unknown,2023-07-24,July,Monday,Weekday
TXN_9417344,Tea,3.0,1.5,4.5,Unknown,Takeaway,2023-11-09,November,Thursday,Weekday
TXN_6503884,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-28,May,Sunday,Weekend
TXN_9868954,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-05-28,May,Sunday,Weekend
TXN_2206639,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-06-29,June,Thursday,Weekday
TXN_9337894,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-12-30,December,Saturday,Weekend
TXN_7068361,Juice,5.0,3.0,15.0,Credit Card,Unknown,2023-12-25,December,Monday,Weekday
TXN_1405124,Unknown,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-08-03,August,Thursday,Weekday
TXN_2395608,Tea,3.0,3.0,4.5,Cash,In-store,2023-03-16,March,Thursday,Weekday
TXN_5423024,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-30,April,Sunday,Weekend
TXN_2802630,Cookie,4.0,1.0,4.0,Unknown,Takeaway,2023-06-18,June,Sunday,Weekend
TXN_3134595,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-02-25,February,Saturday,Weekend
TXN_2251128,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-06-07,June,Wednesday,Weekday
TXN_4213071,Salad,1.0,5.0,5.0,Unknown,Takeaway,2023-04-10,April,Monday,Weekday
TXN_6220280,Tea,1.0,1.5,1.5,Credit Card,Unknown,2023-02-15,February,Wednesday,Weekday
TXN_4832163,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-11-17,November,Friday,Weekday
TXN_6663451,Cake,1.0,3.0,3.0,Cash,Unknown,2023-08-05,August,Saturday,Weekend
TXN_1443928,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-03,December,Sunday,Weekend
TXN_1670597,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-05-21,May,Sunday,Weekend
TXN_3854210,Smoothie,1.0,4.0,4.0,Cash,Unknown,2023-12-30,December,Saturday,Weekend
TXN_2165745,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-01-31,January,Tuesday,Weekday
TXN_3082888,Tea,1.0,1.5,1.5,Cash,In-store,2023-09-20,September,Wednesday,Weekday
TXN_2294397,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-25,February,Saturday,Weekend
TXN_4160784,Cookie,5.0,1.0,5.0,Unknown,In-store,2023-05-20,May,Saturday,Weekend
TXN_7248594,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-03-26,March,Sunday,Weekend
TXN_5031020,Coffee,5.0,2.0,10.0,Unknown,Unknown,2023-11-25,November,Saturday,Weekend
TXN_3059966,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-24,December,Sunday,Weekend
TXN_9287780,Smoothie,2.0,3.0,8.0,Cash,In-store,2023-09-02,September,Saturday,Weekend
TXN_1022220,Juice,3.0,3.0,9.0,Unknown,Takeaway,2023-08-03,August,Thursday,Weekday
TXN_7144740,Cake,4.0,3.0,12.0,Unknown,Unknown,2023-07-24,July,Monday,Weekday
TXN_7666945,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-07-07,July,Friday,Weekday
TXN_7880000,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-01-28,January,Saturday,Weekend
TXN_4900574,Juice,3.0,3.0,9.0,Unknown,Unknown,2023-05-06,May,Saturday,Weekend
TXN_7838576,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-11-11,November,Saturday,Weekend
TXN_1419188,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-11-26,November,Sunday,Weekend
TXN_1767201,Unknown,5.0,5.0,25.0,Credit Card,Unknown,2023-07-12,July,Wednesday,Weekday
TXN_2964794,Cake,2.0,3.0,6.0,Unknown,Takeaway,2023-03-09,March,Thursday,Weekday
TXN_3936162,Cookie,1.0,1.0,1.0,Unknown,Unknown,2023-02-26,February,Sunday,Weekend
TXN_4432082,Juice,5.0,3.0,15.0,Unknown,Unknown,2023-04-20,April,Thursday,Weekday
TXN_9496791,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-19,July,Wednesday,Weekday
TXN_4194115,Tea,5.0,1.5,7.5,Unknown,Unknown,2023-08-17,August,Thursday,Weekday
TXN_7741707,Salad,3.0,5.0,15.0,Unknown,Takeaway,2023-05-09,May,Tuesday,Weekday
TXN_8854471,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-05-09,May,Tuesday,Weekday
TXN_4216055,Cookie,5.0,1.0,5.0,Digital Wallet,Unknown,2023-12-27,December,Wednesday,Weekday
TXN_2320493,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-03-22,March,Wednesday,Weekday
TXN_4835929,Coffee,2.0,2.0,4.0,Unknown,In-store,2023-10-03,October,Tuesday,Weekday
TXN_6755791,Coffee,2.0,2.0,4.0,Cash,Unknown,2023-04-01,April,Saturday,Weekend
TXN_9861432,Cookie,2.0,1.0,2.0,Unknown,Takeaway,2023-12-09,December,Saturday,Weekend
TXN_8271278,Tea,1.0,1.5,1.5,Unknown,Unknown,2023-07-01,July,Saturday,Weekend
TXN_2005032,Cookie,2.0,1.0,2.0,Digital Wallet,Unknown,2023-11-30,November,Thursday,Weekday
TXN_4208919,Unknown,3.0,3.0,12.0,Unknown,Takeaway,2023-05-30,May,Tuesday,Weekday
TXN_9699083,Smoothie,1.0,3.0,4.0,Cash,In-store,2023-02-12,February,Sunday,Weekend
TXN_5714767,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-03-02,March,Thursday,Weekday
TXN_5844851,Smoothie,5.0,4.0,20.0,Unknown,Unknown,2023-02-15,February,Wednesday,Weekday
TXN_7243779,Unknown,1.0,1.0,1.0,Unknown,In-store,2023-02-15,February,Wednesday,Weekday
TXN_8141558,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-12-05,December,Tuesday,Weekday
TXN_4314314,Cake,4.0,3.0,12.0,Cash,Unknown,2023-01-02,January,Monday,Weekday
TXN_4155001,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-11-30,November,Thursday,Weekday
TXN_1072678,Juice,2.0,3.0,6.0,Cash,Unknown,2023-05-30,May,Tuesday,Weekday
TXN_7981162,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-30,May,Tuesday,Weekday
TXN_2316206,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-23,January,Monday,Weekday
TXN_7343342,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-21,December,Thursday,Weekday
TXN_4573096,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-08-13,August,Sunday,Weekend
TXN_3577482,Unknown,4.0,3.0,12.0,Digital Wallet,Unknown,2023-06-01,June,Thursday,Weekday
TXN_6370625,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-08-26,August,Saturday,Weekend
TXN_7580803,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-06,April,Thursday,Weekday
TXN_8306028,Salad,1.0,5.0,5.0,Unknown,Takeaway,2023-02-27,February,Monday,Weekday
TXN_7530692,Coffee,1.0,2.0,2.0,Credit Card,Unknown,2023-06-30,June,Friday,Weekday
TXN_4383002,Coffee,1.0,2.0,2.0,Unknown,In-store,2023-12-18,December,Monday,Weekday
TXN_2939069,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,September,Wednesday,Weekday
TXN_2301001,Smoothie,1.0,4.0,4.0,Unknown,Takeaway,2023-01-06,January,Friday,Weekday
TXN_5009924,Cake,3.0,3.0,9.0,Digital Wallet,Unknown,2023-09-08,September,Friday,Weekday
TXN_9988801,Smoothie,5.0,4.0,20.0,Cash,Unknown,2023-10-20,October,Friday,Weekday
TXN_7895514,Unknown,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-08-06,August,Sunday,Weekend
TXN_8432045,Cake,3.0,3.0,9.0,Credit Card,Unknown,2023-11-09,November,Thursday,Weekday
TXN_8127433,Sandwich,3.0,4.0,12.0,Unknown,Takeaway,2023-07-11,July,Tuesday,Weekday
TXN_7640914,Salad,1.0,5.0,5.0,Credit Card,Unknown,2023-02-12,February,Sunday,Weekend
TXN_4374963,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-04,July,Tuesday,Weekday
TXN_3212317,Salad,5.0,5.0,25.0,Unknown,Takeaway,2023-05-25,May,Thursday,Weekday
TXN_7744874,Coffee,1.0,2.0,2.0,Cash,Unknown,2023-06-28,June,Wednesday,Weekday
TXN_7768350,Cookie,1.0,1.0,1.0,Cash,In-store,2023-08-19,August,Saturday,Weekend
TXN_9128859,Coffee,2.0,2.0,4.0,Unknown,Takeaway,2023-11-28,November,Tuesday,Weekday
TXN_9375649,Cookie,4.0,1.0,4.0,Unknown,In-store,2023-03-06,March,Monday,Weekday
TXN_4401563,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-20,September,Wednesday,Weekday
TXN_8502946,Smoothie,3.0,4.0,12.0,Unknown,In-store,2023-09-15,September,Friday,Weekday
TXN_8687294,Smoothie,3.0,4.0,12.0,Credit Card,Unknown,2023-08-01,August,Tuesday,Weekday
TXN_2176821,Unknown,3.0,5.0,15.0,Digital Wallet,Unknown,2023-05-05,May,Friday,Weekday
TXN_2529216,Tea,3.0,3.0,4.5,Credit Card,In-store,2023-05-05,May,Friday,Weekday
TXN_8443384,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-13,February,Monday,Weekday
TXN_5053064,Salad,3.0,5.0,15.0,Unknown,Unknown,2023-06-19,June,Monday,Weekday
TXN_7824739,Cookie,3.0,1.0,3.0,Digital Wallet,Unknown,2023-07-17,July,Monday,Weekday
TXN_7226406,Cake,1.0,3.0,3.0,Credit Card,Unknown,2023-02-11,February,Saturday,Weekend
TXN_9793806,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-25,April,Tuesday,Weekday
TXN_8195843,Cookie,4.0,1.0,4.0,Unknown,Unknown,2023-06-02,June,Friday,Weekday
TXN_6027923,Unknown,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-07-23,July,Sunday,Weekend
TXN_5438652,Sandwich,4.0,4.0,16.0,Cash,Unknown,2023-03-17,March,Friday,Weekday
TXN_8385625,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-23,December,Saturday,Weekend
TXN_7814715,Cookie,5.0,1.0,5.0,Cash,Unknown,2023-04-24,April,Monday,Weekday
TXN_6532452,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-02-24,February,Friday,Weekday
TXN_9706608,Smoothie,1.0,4.0,4.0,Cash,Unknown,2023-05-22,May,Monday,Weekday
TXN_5963749,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-04,November,Saturday,Weekend
TXN_6885218,Salad,1.0,5.0,5.0,Unknown,In-store,2023-10-23,October,Monday,Weekday
TXN_3845871,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-10-29,October,Sunday,Weekend
TXN_5767392,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-10-24,October,Tuesday,Weekday
TXN_3014967,Salad,3.0,5.0,5.0,Unknown,Unknown,2023-10-24,October,Tuesday,Weekday
TXN_8685281,Tea,1.0,3.0,1.5,Digital Wallet,In-store,2023-07-30,July,Sunday,Weekend
TXN_3205079,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-11-07,November,Tuesday,Weekday
TXN_1523626,Cake,4.0,3.0,12.0,Unknown,Takeaway,2023-07-21,July,Friday,Weekday
TXN_8944202,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-08,June,Thursday,Weekday
TXN_2402993,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-11,June,Sunday,Weekend
TXN_1340358,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-06-09,June,Friday,Weekday
TXN_6959328,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-23,April,Sunday,Weekend
TXN_1613996,Juice,2.0,3.0,6.0,Unknown,In-store,2023-10-12,October,Thursday,Weekday
TXN_9285475,Tea,5.0,1.5,7.5,Digital Wallet,Unknown,2023-11-14,November,Tuesday,Weekday
TXN_8077929,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-06,August,Sunday,Weekend
TXN_7899009,Unknown,1.0,2.0,2.0,Cash,Unknown,2023-03-08,March,Wednesday,Weekday
TXN_9213505,Sandwich,2.0,4.0,8.0,Unknown,Unknown,2023-11-01,November,Wednesday,Weekday
TXN_8724602,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-26,June,Monday,Weekday
TXN_9067597,Salad,4.0,3.0,20.0,Cash,Takeaway,2023-11-02,November,Thursday,Weekday
TXN_9714116,Sandwich,4.0,4.0,16.0,Unknown,In-store,2023-11-17,November,Friday,Weekday
TXN_8987697,Cookie,5.0,1.0,5.0,Cash,Unknown,2023-12-19,December,Tuesday,Weekday
TXN_1940778,Tea,2.0,1.5,3.0,Cash,In-store,2023-02-01,February,Wednesday,Weekday
TXN_1776070,Sandwich,3.0,4.0,12.0,Unknown,Unknown,2023-02-01,February,Wednesday,Weekday
TXN_4271502,Unknown,2.0,3.0,6.0,Unknown,Unknown,2023-07-03,July,Monday,Weekday
TXN_8124795,Salad,5.0,5.0,25.0,Unknown,In-store,2023-08-11,August,Friday,Weekday
TXN_7860953,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-10,September,Sunday,Weekend
TXN_8164119,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-01-07,January,Saturday,Weekend
TXN_6070523,Unknown,4.0,2.0,8.0,Cash,Unknown,2023-01-07,January,Saturday,Weekend
TXN_7809290,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-14,October,Saturday,Weekend
TXN_5332538,Coffee,3.0,2.0,6.0,Unknown,Unknown,2023-01-15,January,Sunday,Weekend
TXN_7375024,Unknown,1.0,1.0,1.0,Cash,In-store,2023-12-10,December,Sunday,Weekend
TXN_5675095,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-18,May,Thursday,Weekday
TXN_4197851,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-02-05,February,Sunday,Weekend
TXN_7931086,Sandwich,3.0,4.0,12.0,Credit Card,Unknown,2023-06-25,June,Sunday,Weekend
TXN_2536573,Unknown,2.0,3.0,8.0,Cash,In-store,2023-06-24,June,Saturday,Weekend
TXN_3374262,Unknown,2.0,1.5,3.0,Unknown,In-store,2023-04-14,April,Friday,Weekday
TXN_9110336,Cookie,5.0,1.0,5.0,Digital Wallet,Unknown,2023-04-06,April,Thursday,Weekday
TXN_3901665,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-19,October,Thursday,Weekday
TXN_9211917,Smoothie,4.0,4.0,16.0,Unknown,In-store,2023-12-17,December,Sunday,Weekend
TXN_7893709,Unknown,4.0,3.0,12.0,Credit Card,Unknown,2023-03-14,March,Tuesday,Weekday
TXN_4296023,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-08,October,Sunday,Weekend
TXN_3403409,Cake,2.0,3.0,6.0,Unknown,Unknown,2023-02-22,February,Wednesday,Weekday
TXN_1398511,Coffee,5.0,2.0,10.0,Unknown,Takeaway,2023-12-19,December,Tuesday,Weekday
TXN_4350854,Cookie,2.0,1.0,2.0,Cash,In-store,2023-01-31,January,Tuesday,Weekday
TXN_1867158,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-16,May,Tuesday,Weekday
TXN_2662711,Juice,1.0,3.0,3.0,Unknown,Unknown,2023-11-02,November,Thursday,Weekday
TXN_4439660,Coffee,3.0,2.0,6.0,Unknown,Unknown,2023-02-06,February,Monday,Weekday
TXN_9417252,Sandwich,2.0,4.0,8.0,Credit Card,Unknown,2023-08-17,August,Thursday,Weekday
TXN_7502558,Unknown,5.0,3.0,15.0,Unknown,In-store,2023-02-23,February,Thursday,Weekday
TXN_8453282,Cookie,3.0,1.0,3.0,Cash,Unknown,2023-03-08,March,Wednesday,Weekday
TXN_5921766,Smoothie,3.0,4.0,12.0,Unknown,In-store,2023-11-06,November,Monday,Weekday
TXN_7688029,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-30,May,Tuesday,Weekday
TXN_2000331,Unknown,3.0,4.0,12.0,Unknown,Takeaway,2023-03-30,March,Thursday,Weekday
TXN_3420633,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-11,April,Tuesday,Weekday
TXN_3431892,Cake,2.0,3.0,6.0,Unknown,In-store,2023-07-18,July,Tuesday,Weekday
TXN_5220527,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-06,August,Sunday,Weekend
TXN_1205773,Salad,5.0,5.0,25.0,Cash,Unknown,2023-01-27,January,Friday,Weekday
TXN_3061405,Smoothie,5.0,4.0,20.0,Unknown,Takeaway,2023-12-01,December,Friday,Weekday
TXN_8696857,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-01,October,Sunday,Weekend
TXN_9668265,Cookie,3.0,1.0,3.0,Credit Card,Unknown,2023-06-20,June,Tuesday,Weekday
TXN_3638761,Juice,5.0,3.0,15.0,Unknown,Unknown,2023-06-20,June,Tuesday,Weekday
TXN_7463102,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-11-27,November,Monday,Weekday
TXN_5569954,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-11-27,November,Monday,Weekday
TXN_4547294,Tea,1.0,1.5,1.5,Unknown,Unknown,2023-09-30,September,Saturday,Weekend
TXN_8430882,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-17,June,Saturday,Weekend
TXN_9114647,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-11-19,November,Sunday,Weekend
TXN_9556442,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-11-19,November,Sunday,Weekend
TXN_5413433,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-03,June,Saturday,Weekend
TXN_9388222,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-21,April,Friday,Weekday
TXN_6618750,Smoothie,5.0,4.0,20.0,Credit Card,Unknown,2023-03-07,March,Tuesday,Weekday
TXN_6712087,Cake,2.0,3.0,6.0,Unknown,In-store,2023-06-06,June,Tuesday,Weekday
TXN_1862184,Coffee,4.0,2.0,8.0,Unknown,In-store,2023-01-21,January,Saturday,Weekend
TXN_6149800,Sandwich,4.0,4.0,16.0,Digital Wallet,Unknown,2023-05-05,May,Friday,Weekday
TXN_6433525,Smoothie,2.0,4.0,8.0,Unknown,Unknown,2023-09-02,September,Saturday,Weekend
TXN_2642834,Salad,2.0,5.0,10.0,Cash,Unknown,2023-11-13,November,Monday,Weekday
